Fold 1,Fold 2,Fold 3,Fold 4,Fold 5,Fold 6,Fold 7,Fold 8
0.6857142857142857,0.6756756756756757,0.5,0.8646362098138748,0.5732484076433121,0.45964912280701753,0.5771428571428572,0.574750830564784
