Fold 1,Fold 2,Fold 3,Fold 4,Fold 5,Fold 6,Fold 7,Fold 8
0.4857142857142857,0.5945945945945946,0.48,0.9035532994923858,0.5939490445859873,0.5017543859649123,0.5428571428571428,0.6146179401993356
