Fold 1,Fold 2,Fold 3,Fold 4,Fold 5,Fold 6,Fold 7,Fold 8
0.6857142857142857,0.6486486486486487,0.6,0.9204737732656514,0.8057324840764332,0.5964912280701754,0.6628571428571428,0.7425249169435216
